rua,freq
"PRACA GENERAL CARLOS PINTO, LADO OPOSTO A PRACA GAL CARLOS PINTO",1
PRACA GAL. CARLOS PINTO X A PRACA GAL CARLOS PINTO,0
"RUA SAO JOAO, LADO OPOSTO AO N. 475 SENTIDO UNICO",0
"PRC. MIGUEL DE CERVANTES, LADO OPOSTO AO N. 108.",0
"AVENIDA BOA VIAGEM, EM FRENTE AO PARQUE DONA LINDU SENTIDO CIDADE",4
"RUA DO ESPINHEIRO, LADO OPOSTO AO N. 195",1
"RUA DAS FRONTEIRAS, EM FRENTE AO N. 25.",0
"RUA DAS FRONTEIRAS, EM FRENTE AO N. 35.",1
"RUA PASSO DA PATRIA, LADO OPOSTO AO N. 375 SENTIDO UNICO",0
"R. FELICIANO GOMES, EM FRENTE AO N. 109",0
"RUA DOM BOSCO, SOB O SEMAFORO N. 174. SENTIDO SUBURBIO.",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO N. 667 SENTIDO CIDADE",0
"R. FELICIANO GOMES, AO LADO A CAPELA SANTA TEREZINHA",0
"AVENIDA HERCULANO BANDEIRA, SOB O SEMAFORO N. 657SENTIDO SUBURBIO",1
"RUA PADRE INGLES, LADO OPOSTO A UNIBRA",0
"RUA AMARO BEZERRA, EM FRENTE AO N. 489 SENTIDO UNICO",0
"RUA JORNALISTA PAULO BITTENCOURT, EM FRENTE AO N.174 SENTIDO SUBURBIO",0
"RUA BISPO CARDOSO AYRES, EM FRENTE AO N. 467, SENTIDO UNICO",0
AVENIDA GOVERNADOR AGAMENON MAGALHAES X AO SEMAFORO N. 174,0
"JEAN EMILE FAVRE, EM FRENTE AO N. 885",0
"RUA DO FUTURO, AO LADO AO N. 77",0
"AVENIDA DANTAS BARRETO, LADO OPOSTO AO N. 1189 SENTIDO SUBURBIO CIDADE",0
"PRACA DO DERBY, AO LADO AO BRADESCO SENTIDO UNICO",0
"RUA DO PRINCIPE, AO LADO DO NUMERO 464",0
"ANTONIO GOMES DE FREITAS, LADO OPOSTO AO N. 95",0
"AVENIDA DANTAS BARRETO, LADO OPOSTO AO N. 1091 SENTIDO SUBURBIO CIDADE",0
"R. BARAO DE GOIANA, LADO OPOSTO AO N. 145",0
"AVENIDA DANTAS BARRETO, LADO OPOSTO AO N. 915 SENTIDO SUBURBIO CIDADE",0
"GENERAL SAN MARTIN, SOB O SEMAFORO N. 058 SENTIDOSUBURBIO",0
"RUA DOS PALMARES, LADO OPOSTO AO PROCAPE",0
RUA AFONSO DE ALBUQUERQUE MELO X COM RUA NESTOR SILVA,0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 037,SENTIDO HR.",0
"AV BEBERIBE SANTA CRUZ FUTEBOL CLUBE, EM FRENTE AO N. 1311",0
"AVENIDA CONSELHEIRO ROSA E SILVA, AO LADO AO N. 1356",0
"TRAVESSA DOWSLEY, EM FRENTE AO N. 74",0
"RUA MANDACARU, SOB O SEMAFORO N. 500",0
"RUA DOS PALMARES, SOB O SEMAFORO N. 030 SENTIDO CIDADE SUBURBIO",0
"AVENIDA DA RECUPERACAO, EM FRENTE AO NUMERO 2691 SENTIDO CIDADE/SUBURBIO",1
"RUA AFONSO DE ALBUQUERQUE MELO, EM FRENTE AO N. 60",0
"RUA SOLIDONIO LEITE, EM FRENTE AO N. 1756",0
"RUA GENERAL JOAQUIM INACIO, EM FRENTE AO N. 425 SENTIDO SUBURBIO",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 1909 SENTIDO SUBURBIO",1
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 2910 B",1
"REAL DA TORRE, EM FRENTE AO N. 1689",0
"RUA MOISES CORREA DA SILVA, EM FRENTE AO N. 200",0
"RUA VISCONDE DE JEQUITINHONHA, EM FRENTE AO N. 3000",9
"RUA VISCONDE DE JEQUITINHONHA, EM FRENTE AO N. 3000.",11
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 2970",9
"RUA LEONARDO BEZERRA CAVALCANTE, EM FRENTE AO N. 300",0
"RUA PROFESSOR ALOISIO PESSOA DE ARAUJO, LADO OPOSTO BUGAN",0
"RUA VISCONDE DE JEQUITINHONHA, EM FRENTE AO N. 3.000",0
"AVENIDA DANTAS BARRETO, EM FRENTE AO N. 853.",0
"RUA VISCONDE DE JEQUITINHONHA, EM FRENTE AO N. 3000 SENTIDO UNICO",3
"RUA CAPITAO JOSE DA LUZ, EM FRENTE AO N. 73",0
"RUA DIREITA, EM FRENTE AO N. 287",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE ITAU",0
"RUA DAS CALCADAS, EM FRENTE AO N. 287",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 2930",1
"AVENIDA CAXANGA, SOB AO SEMAFORO N. 229. BH",0
"PRACA MIGUEL DE CERVANTES, AO LADO DO ESTACIONAMENTO LEVE MOBILIDADE.",0
"AVENIDA CONSELHEIRO ROSA E SILVA, EM FRENTE AO N.1117",0
"AVENIDA PREFEITO ANTONIO PEREIRA, LADO OPOSTO ESTACIONAMENTO DO TIP",0
"ESTRADA DOS REMEDIOS, LADO OPOSTO AO N. 1145",0
"RUA DO JARDIM, EM FRENTE AO N. 167",0
"RUA JORNALISTA TRAJANO CHACON, ANTES DO NUMERO 70.",0
"AVENIDA BEIRA RIO, EM FRENTE AO N. 590",0
"DAS CALCADAS, APOS AO N. 335",0
"GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO SEMAFORO N. 075",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 672 - SENTIDO SUBURBIO",0
"RUA MOTOCOLOMBO, SOB O SEMAFORO N. 039 SENTIDO UNICO",0
"AV. BEBERIBE SANTA CRUZ F.C. ,3101 - CENTRO",54
"CORREGO DO BARTOLOMEU, EM FRENTE AO N. 240 SENTIDO SUBURBIO",0
"PRACA DO DERBY, EM FRENTE AO SEMAFORO N. 040",0
"RUA OLIVEIRA FONSECA, LADO OPOSTO AO N. 351",0
"RUA SILVEIRA LIRA, DA RUA CONEGO BARATA ATE O NUMERO 60 DA RUA SILVEIRA LIRA",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO AO N. 6133",2
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO A FOCO ALUGUEL DE CARROS.",1
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO AO N. 6133.",2
"DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO PORTAO DE EMBARQUE B1",0
"RUA COSME VIANA, LADO OPOSTO AO N. 110",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO AO N. 6133 SENTIDO SUL",0
"DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE PORTAO DE EMBARQUE B3",0
"DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO PORTAO DE EMBARQUE B5",0
"ESTRADA VELHA DE AGUA FRIA, EM FRENTE AO SEMAFORON. 306",0
"DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, AO LADO PORTAO DE EMBARQUE B4",0
"ESTRADA VELHA DE AGUA FRIA, EM FRENTE AO DNOCS",14
"RUA DOS COELHOS, LADO OPOSTO AO HOSPITAL DO IMIP",2
"RUA GOMES TABORDA, EM FRENTE AO N. 284",0
"LARGO DOM LUIZ, SOB O SEMAFORO N. 095",0
"AVENIDA JOAO CABRAL DE MELO NETO, EM FRENTE AO N.740",0
"RUA QUARENTA E OITO, EM FRENTE AO N. 97",0
"AVENIDA RECIFE, EM FRENTE AO N. 652",0
"AVENIDA RECIFE, EM FRENTE AO N. 1540",0
"AVENIDA RECIFE, EM FRENTE AO N. 016",1
"AVENIDA RECIFE, EM FRENTE AO N. 3376",0
"R. DA BAIXA VERDE, EM FRENTE AO N.229",0
"RUA DAS FLORES, AO LADO DA ESPOSENDE",0
"AVENIDA MANOEL BORBA, EM FRENTE AO N. 699",0
"RUA CORONEL FABRICIANO, AO LADO TRANSPORTADORA ASA DE PRATA",0
"JORNALISTA PAULO BITTENCOURT, LADO OPOSTO A DROGASIL",0
"RUA DOM BOSCO, EM FRENTE AO N. 1104",0
"JORNALISTA PAULO BITTENCOURT, EM FRENTE AO N. 109",0
"RUA ARAPUA, APOS 161A",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 074",0
"AVENIDA DESEMBARGADOR JOSE NEVES, EM FRENTE AO N.462",2
"RUA MARQUES DO HERVAL, EM FRENTE 174",0
"PRACA DO DERBY, LADO OPOSTO AO LABORATORIO MARCELO MAGALHAES.",0
"PRACA DO DERBY, LADO OPOSTO AO N. 73",0
RUA PROFESSOR ANTONIO COELHO X COM RUA EMILIANO BRAGA.,0
"PRC. MIGUEL DE CERVANTES, LADO OPOSTO EMERGENCIA PED DO HOSPITAL ESPERANCA",0
"AVENIDA CONSELHEIRO AGUIAR, LADO OPOSTO AO N. 2216",0
"RUA MARQUES DE MARICA, EM FRENTE AO N. 79",0
"RUA MARQUES DO HERVAL, LADO OPOSTO 170",0
"RUA PACIFICO DOS SANTOS, EM FRENTE A CLINICA PREVENCOR",0
"RUA BARAO DE GOIANA, EM FRENTE AO N.141 ATE A FRENTE DO N.110",0
"RUA BARAO DE GOIANA, DA FRENTE DO N.141 ATE A FRENTE DO N.110",0
"0AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 037 SENTIDO OLINDA",0
"RUA MARIA DIGNA, EM FRENTE AO N. 145",0
"RUA IRENE RAMOS GOMES DE MATTOS, AO LADO AO N. 147",0
"GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO N. 4779",0
"RUA BARAO DE GOIANA, LADO OPOSTO AO CEMUPE",2
"RUA ANTONIO PEDRO DE FIGUEIREDO, LADO OPOSTO MC DONALDS",0
"RUA DA MOEDA, EM FRENTE AO N. 50 SENTIDO UNICO",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 712",0
RUA PROFESSOR ANTONIO COELHO X COM A RUA EMILIANOBRAGA.,1
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 122",0
"RUA MARIZ E BARROS, EM FRENTE AO N. 155 SENTIDO UNICO",0
"AVENIDA SUL, EM FRENTE AO N. 1146",1
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 1736",1
"RUA DOM BOSCO, EM FRENTE AO N. 174",0
"AVENIDA RIO CAPIBARIBE, EM FRENTE A CASA DA CULTURA",0
"RUA EMILIANO BRAGA, EM FRENTE AO N. 477. SENTIDO SUBURBIO.",0
"CARLOS PEREIRA FALCAO, LADO OPOSTO AO N. 121",0
RUA EMILIANO BRAGA X COM A RUA PROFESSOR ANTONIO COELHO.,0
"RUA DOM MANOEL DA COSTA, SOB O SEMAFORO N. 252",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB PONTE JOSE BARROS LIMA",1
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, CRUZAMENTOCOM A PONTE DELMIRO GOUVEIA",0
"AVENIDA RECIFE, AO LADO AO N. 1540",0
"AVENIDA ENGENHO MURIBARA, EM FRENTE AO N. 291",0
"RUA BOANERGES PEREIRA, EM FRENTE MOURA CONSTRUCAO",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE B1",0
"ENGENHEIRO DOMINGOS FERREIRA, AO LADO AO N. 1195",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, AO LADO AO N. 1021",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, AO LADO AO SEMAFORO N. 1195",0
"AVENIDA CONSELHEIRO AGUIAR, AO LADO AO N. 1998",0
"RUA BOANERGES PEREIRA, EM FRENTE AO N. 15-A",2
"BECO DO MARROQUIM, LADO OPOSTO AO N. 56",0
"AVENIDA MARIA IRENE, EM FRENTE AO N. 405-B",4
"AVENIDA CONSELHEIRO AGUIAR, AO LADO DO NUMERO 3595",0
RUA MARECHAL HERMES X COM A RUA DOUTOR PAES DE MELO,2
"C SANTA RITA, LADO OPOSTO AO N. 210",0
"RUA MARIZ E BARROS, AO LADO DO N. 155 SENTIDO UNICO",0
"AVENIDA BRASILIA FORMOSA, EM FRENTE AO N. 10",0
"C DA ALFANDEGA, EM FRENTE AO N. 35 SENTIDO UNICO",2
"AVENIDA ENGENHEIRO ANTONIO DE GOES, EM FRENTE AO N. 260",1
"LARGO DE CASA AMARELA, LADO OPOSTO AO N. 123",0
"AVENIDA BRASILIA FORMOSA, EM FRENTE AO N. 55",1
"AV BEBERIBE SANTA CRUZ FUTEBOL CLUBE, EM FRENTE AO N. 1240",0
"AVENIDA MARQUES DE OLINDA, EM FRENTE AO N. 199 SENTIDO UNICO",0
"RUA DOM BOSCO, APOS O SEMAFORO N. 027 SENTIDO HR",0
AVENIDA DR JOSE RUFINO X COM A RUA AIRES BELO. SENTIDO AEROPORTO.,0
"RUA VINTE E QUATRO DE AGOSTO, EM FRENTE AO N. 20",0
"RUA NATIVIDADE SALDANHA, SOB O SEMAFORO N. 377",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, AO LADO AO N. 3309",0
"RUA VINTE E QUATRO DE AGOSTO, LADO OPOSTO AO N. 221",0
"RUA CRISTALIA, EM FRENTE AO N. 20",0
"RUA VINTE E QUATRO DE MAIO, EM FRENTE AO N. 210C,",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO PARQUE DA MACAXEIRA",0
"RUA DOM MANOEL DA COSTA, EM FRENTE AO N. 321",0
"RUA PRINCESA ISABEL, EM FRENTE AO N. 129",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, LADO OPOSTO AO N. 807",0
"RUA DA PALMA, EM FRENTE AO N. 429,",0
"AVENIDA CONSELHEIRO ROSA E SILVA, EM FRENTE AO N.1021 SENTIDO CIDADE SUBURBIO",0
"RUA PADRE MUNIZ, SOB O SEMAFORO N. 408",0
"RUA BARAO DE SAO BORJA, AO LADO AO N. 97",0
"RUA IMPERIAL, EM FRENTE AO N. 1148",1
"RUA JORNALISTA PAULO BITTENCOURT, AO LADO AO N.",0
"RUA BARAO DE SAO BORJA, EM FRENTE AO N. 183",0
"RUA JORNALISTA PAULO BITTENCOURT, APOS AO POSTE N. B009424",0
"RUA BARAO DE SAO BORJA, EM FRENTE AO N. 140",0
"RUA BOMBA DO HEMETERIO, EM FRENTE AO N. 63 SENTIDO SUBURBIO CIDADE",0
"JORNALISTA FRANCISCO ALMEIDA, EM FRENTE AO N. 1901",0
"AVENIDA PROFESSOR JOSE DOS ANJOS, EM FRENTE AO SENAC SENTIDO AVENIDA NORTE",0
"RUA DESEMBARGADOR GOIS CAVALCANTE, LADO OPOSTO AON. 12 SENTIDO UNICO",1
"AVENIDA ENGENHEIRO JOSE ESTELITA, LADO OPOSTO DA PRACA ABELARDO RIJO",0
"RUA JOSE DE ALENCAR, EM FRENTE AO N. 325",0
"RUA DA BAIXA VERDE, APOS AO POSTE N. B00942.",0
"RUA DO OBSERVATORIO, AO LADO DA MARINHA DO BRASIL",2
"RUA VIDAL DE NEGREIROS, LADO OPOSTO AO N. 199",0
"RUA PADRE CARAPUCEIRO, LADO OPOSTO AO N. 732",3
"RUA DR BARTOLOMEU ANACLETO, AO LADO 1090",0
"RUA SOLDADO SINESIO DE ARAGAO, LADO OPOSTO AO N. 209",9
"RUA ARQUITETO LUIZ NUNES, EM FRENTE AO N. 1373",0
"PROFESSOR JOSE DOS ANJOS, AO LADO DNOCS",2
"AVENIDA RUI BARBOSA, LADO OPOSTO AO COLEGIO VERA CRUZ",0
"RUA IMPERADOR DOM PEDRO II, EM FRENTE AO N. 371",0
"AVENIDA PROFESSOR JOSE DOS ANJOS, AO LADO DNOCS",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, PORTAOA4 AEROPORTO",31
"ESTRADA VELHA DE AGUA FRIA, EM FRENTE DNOCS",7
"RUA ARNAUD HOLANDA, ESQUINA COM RUA JORGE COUCEIRO DA COSTA EIRAS",0
"AVENIDA DANTAS BARRETO, LADO OPOSTO AO N. 935E",0
"RUA BARAO DE SOUZA LEAO, EM FRENTE AO N. 1259",5
"ERNESTO DE PAULA SANTOS, EM FRENTE AO N. 550",0
"PRACA DO DERBY, LADO OPOSTO AO LABORATORIO MARCELO MAGALHAES",0
"RUA JEAN EMILE FAVRE, EM FRENTE AO N. 1222",0
RUA VISCONDE DE JEQUITINHONHA X COM A RUA DR. VICENTE GOMES.,0
"R. DR. JOAO SANTOS FILHO, LADO LESTE AO SHOPPING PLAZA",0
"RUA MARQUES DE MARICA, EM FRENTE AO N. 88. SENTIDO SUBURBIO.",1
"RUA ANDORINHA, LADEIRA DA ANDORINHA SEM NUMERO",0
"RUA DR CARLOS CHAGAS, EM FRENTE AO N. 73",0
"ESTRADA DOS REMEDIOS, AO LADO AO N. 55",0
"RUA MOTOCOLOMBO, SOBRE PONTE MOTOCOLOMBO",0
"AV GOVERNADOR AGAMENON MAGALHAES, EM FRENTE O SEMAFORO N. 075",0
"RUA PADRE INGLES, EM FRENTE DA REITORIA DA UNIBRA",0
"RUA BARROS BARRETO, EM FRENTE AO N. 478",0
"RUA MARQUES DE MARICA, EM FRENTE AO N. 83. SENTIDO SUBURBIO.",1
"RUA PADRE INGLES, EM FRENTE A DAVITA",0
"RUA PADRE INGLES, EM FRENTE A UNIBRA CAMPUS II",1
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO SEMAFORO N. 036",1
"AVENIDA AFONSO OLINDENSE, EM FRENTE AO N. 534",5
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 3360",1
"AVENIDA PRESIDENTE DUTRA, EM FRENTE AO N. 73",0
"AVENIDA PRESIDENTE DUTRA, EM FRENTE AO N. 50",0
"AV CRUZ CABUGA, AO LADO DO SHOPPING TACARUNA",0
"RUA JOSE DE ALENCAR, LADO OPOSTO A TORRE 2 UNIMEDRECIFE",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, PORTAO B5 AEROPORTO",10
"AVENIDA BOA VIAGEM, AO LADO DO SEMAFORO NUMERO 084",5
"AVENIDA SUL GOV. CID SAMPAIO, SOB AO SEMAFORO N. 311. SENTIDO SUBURBIO/CIDAD",0
"AVENIDA SUL GOV. CID SAMPAIO, SOB O SEMAFORO N. 311 . SENTINDO SUBURBIO/CIDADE",0
"AVENIDA SUL GOV. CID SAMPAIO, SOB O SEMAFORO N. 311. SENTIDO SUBURBIO/CIDADE",0
"DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO B5",0
"AVENIDA ARMINDO MOURA, SOB O SEMAFORO N. 084 SENTIDO BOA VIAGEM",1
"AVENIDA BOA VIAGEM, AO LADO DO SEMAFORO 084",0
"AVENIDA DOIS RIOS, SOB O SEMAFORO N. 707,SENTIDO BR.",0
"RUA ANTONIO FALCAO, EM FRENTE AO N. 1060",0
"R. DA BAIXA VERDE, EM FRENTE 287",0
R. JORNALISTA TRAJANO CHACON X AO N. 340,0
"RUA ELVIRA CARREIRA DE OLIVEIRA, LADO OPOSTO AO N. 205",0
"R. JORNALISTA PAULO BITTENCOURT, LADO OPOSTO AO N. 33",1
"RUA GUARARAPES , LADO OPOSTO EDIFICIO GARAGEM DO AEROPORTO DO RECIFE",0
"RUA DR MALAQUIAS , SOB AO SEMAFORO N. 215",0
"AV MARECHAL MASCARENHAS DE MORAES, EM FRENTE MOVIDA (LOCADORA DE VEICULOS)",0
"RUA NOVA, EM FRENTE AO N. 175 SENTIDO AV. DANTAS BARRETO",0
"AVENIDA JOAO DE BARROS, EM FRENTE AO N. 594",0
"RUA NOVA, EM FRENTE AO N. 243 SENTIDO AV. DANTAS BARRETO",0
"RUA SAO JOAO, AO LADO AO N. 211",0
"RUA NOVA, EM FRENTE AO N. 243 SENTIDO AVENIDA DANTAS BARRETO",0
"R. FREI MATIAS TEVIS, LADO OPOSTO AO N. 55",0
"R. DESEMBARGADOR JOSE PAES DE ANDRADE, EM FRENTE AO POSTE N. H047546",0
"RUA FREI MATIAS TEVIS, EM FRENTE AO N. 210",0
"RUA DR LEOPOLDO LINS, AO LADO DO N. 561",0
"RUA DONA MARIA CESAR, EM FRENTE AO N. 95",0
"RUA BALTAZAR PASSOS, EM FRENTE AO N. 275",0
"AVENIDA BOA VIAGEM, SOB AO SEMAFORO N. 149",0
"RUA DA PALMA, LADO OPOSTO AO N. 372 SENTIDO UNICO",1
"PRC. MIGUEL DE CERVANTES, EM FRENTE AO N. 110",0
"RUA LEANDRO BARRETO, EM FRENTE AO N. 938",0
"PRC. MIGUEL DE CERVANTES, LADO OPOSTO AO N. 110",1
"DA AURORA, EM FRENTE AO N. 1633",0
"C DA ALFANDEGA, LADO OPOSTO AO N. 27",0
"DR LUIZ CORREA DE OLIVEIRA, SOB O SEMAFORO N. 644",0
"RUA DAS FRONTEIRAS, AO LADO AO N. 77",0
"AVENIDA ALFREDO LISBOA, LADO OPOSTO AO ARMAZEM 14",0
"RUA DAS FRONTEIRAS, LADO OPOSTO AO N. 127",0
"JORNALISTA PAULO BITTENCOURT, EM FRENTE AO POSTE N. B009422",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO A TOYOLEX",1
"RUA. DO PAISSANDU, AO LADO AO N. 398",0
"RUA. DO PAISSANDU, EM FRENTE AO N. 398",0
"AVENIDA CAXANGA, EM FRENTE A PRACA ESTEVAO DE SA",2
"AVENIDA GENERAL MAC ARTHUR, AO LADO DO SEMAFORO NUMERO 640",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO N. 4256",0
"RUA DA PRAIA, LADO LESTE AO N. 11",0
"RUA PADRE FLORIANO, AO LADO AO N. 102",0
"RUA DA CONCORDIA, EM FRENTE AO N. 351 SENTIDO UNICO",0
"RUA SENADOR CARLOS WILSON CAMPOS, EM FRENTE AO PORTAO DE DESEMBARQUE A1",0
"RUA CAPITAO JOSE DA LUZ, LADO OPOSTO 53",0
"AVENIDA SUL GOV. CID SAMPAIO, SOB O SEMAFORO N. 260. SENTINDO CIDADE/SUBURBIO",0
"RUA TOBIAS BARRETO, LADO OPOSTO AO N. 401 SENTIDOUNICO",0
"RUA DO PORAO, EM FRENTE AO N. 183",0
"PRACA SERGIO LORETO, SOB O SEMAFORO N. 035. SENTINDO. CIDADE /SUBURBIO",0
"RUA DO PORAO, EM FRENTE AO N. 6",0
"C SANTA RITA, LADO OPOSTO AO N. 31",1
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, EM FRENTE AO AEROPORTO DE RECIFE",0
"AVENIDA DR JOSE RUFINO, EM FRENTE AO SENAI",0
"RUA MARQUES DO HERVAL, LADO OPOSTO AO N. 215 REMOVEU",0
"ESTRADA DE BELEM, SOB O SEMAFORO N. 042",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE A AGENCIA DOS CORREIOS",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO MERCADO PUBLICO DE BOA VIAGEM",0
"AVENIDA CONSELHEIRO AGUIAR, AO LADO AO N. 3600",1
"RUA ESTADO DE ISRAEL, LADO OPOSTO AO N.386",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO N. 214.",1
"RUA NOVA, EM FRENTE AO N. 266 SENTIDO AVENIDA DANTAS BARRETO",2
"RUA CORACAO DE MARIA, AO LADO DO 16 BATALHAO DA POLICIA MILITAR DE PERNAMBUCO",0
"RUA VIDAL DE NEGREIROS, AO LADO AO N.156",0
"RUA DAS CALCADAS, AO LADO AO N. 246",0
"RUA VIDAL DE NEGREIROS, AO LADO AO N. 17",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 379",0
"AVENIDA MARIO MELO, SOB O SEMAFORO N. 171 . SENTINDO CIDADE/SUBURBIO",0
"RUA SENADOR SOARES MEIRELES, EM FRENTE AO N. 84",0
"RUA DO SOL, EM FRENTE AO N. 143 SENTIDO CIDADE",0
"AVENIDA CELSO FURTADO, AO LADO RADIO PINA MARINHADO BRASIL",1
"RUA BARAO DE SOUZA LEAO, AO LADO AO N.425",0
"RUA DOZE DE OUTUBRO, EM FRENTE AO N. 117",0
"CONDE DE IRAJA, EM FRENTE AO N. 768",1
"RUA JORNALISTA PAULO BITTENCOURT, APOS O N. 31",0
"AVENIDA DANTAS BARRETO, EM FRENTE AO POSTE N. B019106",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 3370",0
"RUA IMPERIAL, LADO OPOSTO AO N. 1721",0
"RUA DO JARDIM, LADO OPOSTO AO N. 35",0
"RUA IMPERIAL, EM FRENTE AO N. 1721B",0
"RUA MARQUES DO HERVAL, LADO OPOSTO AO N. 188",0
"RUA DO JARDIM, LADO OPOSTO AO N. 52",0
"RUA DOUTOR MOACIR BARACHO, EM FRENTE AO POSTE N. B019312",0
"AVENIDA BOA VIAGEM, EM FRENTE AO SEMAFORO N. 149",0
"RUA DOM MANOEL DA COSTA , EM FRENTE AO N. 777",0
"RUA DOS NAVEGANTES, EM FRENTE AO N. 2712",0
"RUA DOS NAVEGANTES, EM FRENTE AO N. 2083",0
"PRACA DO DERBY, CRUZAMENTOS COM A AGAMENON MAGALHAES SENTIDO CIDADE/SUBURBIO",0
"AVENIDA ENGENHEIRO ANTONIO DE GOES, SOB O SEMAFORO N. 103.",0
"AVENIDA JOAO DE BARROS, SOB O SEMAFORO N. 198 SENTIDO CIDADE",0
"RUA DA AURORA, SOB O SEMAFORO N. 579 SENTIDO SUBURBIO",0
"AVENIDA CAXANGA, EM FRENTE AO N. 670",5
"AVENIDA CAXANGA, EM FRENTE AO N. 670 SENTIDO CAMARAGIBE",0
"RUA JOSE OSORIO, EM FRENTE AO N. 950",0
"RUA DE APIPUCOS, SOB O SEMAFORO N. 248",0
"AVENIDA BOA VIAGEM, SOB O SEMAFORO N. 004.",0
"AVENIDA ENGENHEIRO ANTONIO DE GOES, SOB O SEMAFORO N. 277.",0
"RUA ARARAQUARA, EM FRENTE AO N. 162",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 4000",3
"RUA TREZE DE MAIO, DO N. 1008 AO N. 1049",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, PORTAOA3 AEROPORTO",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE AO SEMAFORO N. 350 P. LOCAL",2
"RUA GENERAL JOAQUIM INACIO, APOS O SEMAFORO N. 069",0
"AVENIDA CAXANGA, EM FRENTE AO POSTO DE GASOLINA BR PETROBRAS - SAMAFORO 229",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 174,",0
"RUA DONA BENVINDA, AO LADO AO N. 4581",0
"AVENIDA ENGENHEIRO AGAMENON MAGALHAES MELO, SOB AO SEMAFORO N. 075",0
"RUA JEMIL ASFORA, AO LADO AO N. 2",0
"NAVEGANTES , EM FRENTE AO N. 2876",0
"PRACA MIGUEL DE CERVANTES, EM FRENTE A PRACA MIGUEL DE CERVANTES",0
"PRACA MIGUEL DE CERVANTES, AO LADO DA PRACA MIGUEL CERVANTES.",0
"RUA AMELIA, EM FRENTE AO N. 652",1
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB AO SEMAFORO N. 75",0
"RUA VIGARIO TENORIO, LADO OPOSTO AO N. 105",0
"AVENIDA GENERAL SAN MARTIN, AO LADO AO N. 879",0
